,companyCd,companyNm,companyNmEn,companyPartNm,movieCd
3,20100072,한맥영화(주),Hanmac Films ,수입사,20040605
0,20101670,워너브러더스사㈜,,제작사,20040598
1,20100043,워너브러더스 코리아(주),Warner Bros. Korea,배급사,20040598
2,20100043,워너브러더스 코리아(주),Warner Bros. Korea,수입사,20040598
0,20100214,메이필름(주),May Films,제작사,20040585
1,20100109,씨제이엔터테인먼트,CJ Entertainment,배급사,20040585
2,20100109,씨제이엔터테인먼트,CJ Entertainment,해외세일즈사,20040585
3,20110331,㈜라이브톤,"LIVETONE Co., Ltd Digital Sound Production",제작서비스-사운드,20040585
4,20111031,데몰리션,DEMOLITION STUDIO,제작서비스-시각효과/특수효과,20040585
0,20100123,(주)싸이더스,Sidus Corporation,제작사,20040576
1,20100103,(주)쇼박스,Showbox Corp,배급사,20040576
2,20100103,(주)쇼박스,Showbox Corp,공동제공,20040576
3,20100103,(주)쇼박스,Showbox Corp,해외세일즈사,20040576
0,20101705,제리 브룩하이머 필름,,제작사,20040573
1,20101676,월트디즈니코리아㈜,,제작사,20040573
2,20100616,한국소니픽쳐스릴리징브에나비스타영화㈜,Sony Pictures Realizing Buena Vista ,배급사,20040573
0,20100525,엘티 픽쳐스,LT Pictures,제작사,20040498
1,20100265,프라임픽쳐스,,배급사,20040498
2,20103809,(주)미로비젼,Mirovision Inc. ,해외세일즈사,20040498
0,20103122,도그 잇 도그 필름,Dog Eat Dog Films,제작사,20040610
1,20104247,라이온스 게이트 필름즈,Lions Gate Films Inc.,제작사,20040610
2,20100203,스튜디오플러스(주),Studio Plus Inc.,배급사,20040610
3,20100203,스튜디오플러스(주),Studio Plus Inc.,수입사,20040610
0,20100025,(주)씨네이천,Film Production CINE2000,제작사,20040586
1,20100303,(주)시네마서비스,"Cinema Service Co.,Ltd.",배급사,20040586
2,20100303,(주)시네마서비스,"Cinema Service Co.,Ltd.",제공,20040586
3,20100303,(주)시네마서비스,"Cinema Service Co.,Ltd.",해외세일즈사,20040586
0,20101507,이십세기폭스필름코퍼레이션,20th Century Fox Film Corporation,제작사,20040597
1,20102929,데이비스 엔터테인먼트 필름웍스,Davis Entertainment Filmworks,제작사,20040597
2,20101507,이십세기폭스필름코퍼레이션,20th Century Fox Film Corporation,배급사,20040597
3,20101507,이십세기폭스필름코퍼레이션,20th Century Fox Film Corporation,수입사,20040597
0,20101382,유니버셜 픽쳐스,Universal Pictures,제작사,20040580
1,20100427,(주)스튜디오이쩜영,STUDIO 2.0,배급사,20040580
2,20100230,몽타쥬엔터테인먼트(주),,수입사,20040580
0,20100947,(주)태원엔터테인먼트,TAEWON ENTERTAINMENT,제작사,20040624
1,20100303,(주)시네마서비스,"Cinema Service Co.,Ltd.",배급사,20040624
2,20100303,(주)시네마서비스,"Cinema Service Co.,Ltd.",제공,20040624
3,20100303,(주)시네마서비스,"Cinema Service Co.,Ltd.",해외세일즈사,20040624
4,20110377,세방현상(주),SEBANG FILM LABORATORY CO.LTD.,제작서비스-현상,20040624
0,20100310,(주)필마픽쳐스 ,Filma Pictures,제작사,20040614
1,20101530,롯데쇼핑㈜롯데시네마,"Lotte shopping Lotte cinema Co., Ltd.",배급사,20040614
2,20100516,씨네클릭 아시아(팬텀),"Cineclick Asia(Fantom co.,Ltd)",공동제공,20040614
3,20101530,롯데쇼핑㈜롯데시네마,"Lotte shopping Lotte cinema Co., Ltd.",공동제공,20040614
4,20100516,씨네클릭 아시아(팬텀),"Cineclick Asia(Fantom co.,Ltd)",해외세일즈사,20040614
5,20110377,세방현상(주),SEBANG FILM LABORATORY CO.LTD.,제작서비스-현상,20040614
0,20100167,기획시대(주),KiHweck ShiDae ,제작사,20040612
1,20100060,코리아픽쳐스(주),Korea Pictures,배급사,20040612
2,20061361,소빅창업투자(주),,공동제공,20040612
3,20100060,코리아픽쳐스(주),Korea Pictures,해외세일즈사,20040612
0,20100309,(주)소프트랜드 영상 사업부 에이포스트 픽쳐스,Softland A-Post Pictures,제작사,20040593
1,20101568,브에나비스타인터내셔널코리아,Vuenavista International Kores,배급사,20040593
2,20103809,(주)미로비젼,Mirovision Inc. ,해외세일즈사,20040593
3,20110109,고일상사,,제작서비스-사운드,20040593
4,20110331,㈜라이브톤,"LIVETONE Co., Ltd Digital Sound Production",제작서비스-사운드,20040593
0,20100292,(주)아이필름홀딩스,,제작사,20040625
1,20100109,씨제이엔터테인먼트,CJ Entertainment,배급사,20040625
2,20100453,아이러브시네마,"i Love Cinema co., ltd.",배급사,20040625
3,20100109,씨제이엔터테인먼트,CJ Entertainment,해외세일즈사,20040625
4,20100548,영화진흥위원회,Korean Film Council (KOFIC),제작서비스-사운드,20040625
5,20110377,세방현상(주),SEBANG FILM LABORATORY CO.LTD.,제작서비스-현상,20040625
6,20139475,유영분장,Yuyoung Makeup,제작서비스-분장/헤어,20040625
0,20100137,아이비젼엔터테인먼트(주),Ivision Entertainment,제작사,20040596
1,20100202,영화사청어람(주),Chungeorahm Film ,배급사,20040596
2,20100060,코리아픽쳐스(주),Korea Pictures,해외세일즈사,20040596
0,20100072,한맥영화(주),Hanmac Films ,제작사,20040617
1,20100103,(주)쇼박스,Showbox Corp,배급사,20040617
2,20100103,(주)쇼박스,Showbox Corp,공동제공,20040617
3,20100103,(주)쇼박스,Showbox Corp,해외세일즈사,20040617
4,20062572,(주)씨네믹스코리아,"Cinemix Korea Co., Ltd.",제작서비스-사운드,20040617
0,20101170,라다 픽쳐스,Radar Pictures Inc.,제작사,20040618
1,20101382,유니버셜 픽쳐스,Universal Pictures,제작사,20040618
2,20100109,씨제이엔터테인먼트,CJ Entertainment,배급사,20040618
3,20100947,(주)태원엔터테인먼트,TAEWON ENTERTAINMENT,수입사,20040618
4,20100640,(주)디엔에이프로덕션,"DNA PRODUCTION CO.,LTD",프로덕션 서비스,20040618
0,20100169,씨앤필름(주),"C&Film Co., Ltd.",제작사,20040613
1,20100303,(주)시네마서비스,"Cinema Service Co.,Ltd.",배급사,20040613
2,20100303,(주)시네마서비스,"Cinema Service Co.,Ltd.",제공,20040613
3,20061361,소빅창업투자(주),,공동제공,20040613
4,20100303,(주)시네마서비스,"Cinema Service Co.,Ltd.",해외세일즈사,20040613
5,20110377,세방현상(주),SEBANG FILM LABORATORY CO.LTD.,제작서비스-현상,20040613
0,20101382,유니버셜 픽쳐스,Universal Pictures,제작사,20040615
1,20100649,UIP코리아,United International Pictures Korea,배급사,20040615
2,20100649,UIP코리아,United International Pictures Korea,수입사,20040615
0,20101507,이십세기폭스필름코퍼레이션,20th Century Fox Film Corporation,제작사,20040616
1,20101507,이십세기폭스필름코퍼레이션,20th Century Fox Film Corporation,배급사,20040616
2,20101507,이십세기폭스필름코퍼레이션,20th Century Fox Film Corporation,수입사,20040616
0,20100068,(주)영화사봄,"Bom Film Productions Co., Ltd.",제작사,20040637
1,20101845,어플로즈픽쳐스,Applause Pictures,제작사,20040637
2,20101485,가도카와헤럴드픽쳐스,"Kadokawa Herald Pictures, INC. ",제작사,20040637
3,20100109,씨제이엔터테인먼트,CJ Entertainment,배급사,20040637
4,20103657,포르티시모 필름,Fortissimo Films,해외세일즈사,20040637
5,20110335,㈜블루캡,BLUECAP,제작서비스-사운드,20040637
0,20101193,레볼루션 스튜디오,Revolution Studios,제작사,20040623
1,20100616,한국소니픽쳐스릴리징브에나비스타영화㈜,Sony Pictures Realizing Buena Vista ,배급사,20040623
2,20101728,콜럼비아트라이스타영화㈜,,수입사,20040623
0,20100109,씨제이엔터테인먼트,CJ Entertainment,배급사,20040631
1,20100109,씨제이엔터테인먼트,CJ Entertainment,수입사,20040631
0,20104412,뉴라인 시네마,New Line Cinema,제작사,20040600
1,20100312,(주)영화사한결,,배급사,20040600
2,20100239,(주)타이거픽쳐스,Tiger Pictures Inc.,수입사,20040600
0,20111794,유니온 제너럴 시네마토그래픽 (UGC),Union Generale Cinematographique (UGC),제작사,20040532
1,20100269,쇼이스트(주),"ShowEast Co., Ltd.",배급사,20040532
2,20100091,미디어필름인터내셔날(주),,수입사,20040532
0,20100420,튜브픽쳐스(주),Tube Pictures,제작사,20040554
1,20060480,(주)튜브엔터테인먼트,"Tube Entertainment Co.,Ltd",배급사,20040554
2,20101104,(주)나이너스엔터테인먼트,9ers Entertainment,해외세일즈사,20040554
3,20110377,세방현상(주),SEBANG FILM LABORATORY CO.LTD.,제작서비스-현상,20040554
0,20100167,기획시대(주),KiHweck ShiDae ,제작사,20040659
1,20100109,씨제이엔터테인먼트,CJ Entertainment,배급사,20040659
2,20103809,(주)미로비젼,Mirovision Inc. ,해외세일즈사,20040659
3,20139475,유영분장,Yuyoung Makeup,제작서비스-분장/헤어,20040659
0,20102929,데이비스 엔터테인먼트 필름웍스,Davis Entertainment Filmworks,제작사,20040648
1,20101507,이십세기폭스필름코퍼레이션,20th Century Fox Film Corporation,배급사,20040648
2,20101507,이십세기폭스필름코퍼레이션,20th Century Fox Film Corporation,수입사,20040648
0,20104469,파라마운트 픽쳐스,Paramount Pictures,제작사,20040581
1,20100649,UIP코리아,United International Pictures Korea,배급사,20040581
2,20100649,UIP코리아,United International Pictures Korea,수입사,20040581
0,20100391,(주)오크필름,Oak Film,제작사,20040608
1,20100202,영화사청어람(주),Chungeorahm Film ,배급사,20040608
2,20100109,씨제이엔터테인먼트,CJ Entertainment,해외세일즈사,20040608
0,20100303,(주)시네마서비스,"Cinema Service Co.,Ltd.",배급사,20040607
1,20100303,(주)시네마서비스,"Cinema Service Co.,Ltd.",수입사,20040607
0,20100554,에드코필름,Edko Films,제작사,20040640
1,20101699,장예모 스튜디오,,제작사,20040640
2,20100269,쇼이스트(주),"ShowEast Co., Ltd.",배급사,20040640
3,20100269,쇼이스트(주),"ShowEast Co., Ltd.",수입사,20040640
0,20100336,(주)소스원프로덕션,Source One Production,제작사,20040647
1,20100336,(주)소스원프로덕션,Source One Production,배급사,20040647
0,20100303,(주)시네마서비스,"Cinema Service Co.,Ltd.",제작사,20040649
1,20100303,(주)시네마서비스,"Cinema Service Co.,Ltd.",배급사,20040649
2,20100303,(주)시네마서비스,"Cinema Service Co.,Ltd.",제공,20040649
3,20100303,(주)시네마서비스,"Cinema Service Co.,Ltd.",해외세일즈사,20040649
4,20110331,㈜라이브톤,"LIVETONE Co., Ltd Digital Sound Production",제작서비스-사운드,20040649
5,20110377,세방현상(주),SEBANG FILM LABORATORY CO.LTD.,제작서비스-현상,20040649
0,20100103,(주)쇼박스,Showbox Corp,제작사,20040642
1,20100103,(주)쇼박스,Showbox Corp,배급사,20040642
2,20101412,월트 디즈니 픽쳐스,Walt Disney Pictures,수입사,20040642
0,20100123,(주)싸이더스,Sidus Corporation,제작사,20040619
1,20100109,씨제이엔터테인먼트,CJ Entertainment,배급사,20040619
2,20100109,씨제이엔터테인먼트,CJ Entertainment,해외세일즈사,20040619
0,20102823,아처엔터테인먼트,Archer Entertainment,제작사,20040654
1,20100631,(주)영화사 진진,JINJIN Pictures,배급사,20040654
2,20100033,필름뱅크(주),"FilmBank Co., Ltd.",배급사,20040654
3,20100631,(주)영화사 진진,JINJIN Pictures,수입사,20040654
4,20100630,시네마루,Cine maru,수입사,20040654
0,20100404,(주)씨즈엔터테인먼트,"SIZ Entertainment Co., Ltd.",제작사,20040651
1,20100202,영화사청어람(주),Chungeorahm Film ,배급사,20040651
2,20100202,영화사청어람(주),Chungeorahm Film ,제공,20040651
3,20100303,(주)시네마서비스,"Cinema Service Co.,Ltd.",공동제공,20040651
4,20100202,영화사청어람(주),Chungeorahm Film ,해외세일즈사,20040651
5,20111211,(주)케이티알파,kt alpha,해외세일즈사,20040651
0,20101743,터치스톤 픽처스,,제작사,20040650
1,20100616,한국소니픽쳐스릴리징브에나비스타영화㈜,Sony Pictures Realizing Buena Vista ,배급사,20040650
2,20060452,월트디즈니컴퍼니코리아(주),The Walt Disney Company Korea,수입사,20040650
0,20101670,워너브러더스사㈜,,제작사,20040669
1,20100043,워너브러더스 코리아(주),Warner Bros. Korea,배급사,20040669
2,20100043,워너브러더스 코리아(주),Warner Bros. Korea,수입사,20040669
0,20103671,폭스2000픽처스,Fox 2000 Pictures,제작사,20040670
1,20101507,이십세기폭스필름코퍼레이션,20th Century Fox Film Corporation,배급사,20040670
2,20101507,이십세기폭스필름코퍼레이션,20th Century Fox Film Corporation,수입사,20040670
0,20101718,알파빌필름즈,Alphaville Films,제작사,20040663
1,20104469,파라마운트 픽쳐스,Paramount Pictures,제작사,20040663
2,20101530,롯데쇼핑㈜롯데시네마,"Lotte shopping Lotte cinema Co., Ltd.",배급사,20040663
3,20100301,(주)제이엔엔터테인먼트,,수입사,20040663
4,20100397,(주)아름다운영화사,"Beautiful Pictures Co.,Ltd.",수입사,20040663
0,20101232,스캇 루딘 프로덕션,Scott Rudin Productions,제작사,20040676
1,20100109,씨제이엔터테인먼트,CJ Entertainment,배급사,20040676
2,20100109,씨제이엔터테인먼트,CJ Entertainment,수입사,20040676
0,20100216,(주)진인사필름,ZININSA FILM,제작사,20040628
1,20100109,씨제이엔터테인먼트,CJ Entertainment,배급사,20040628
2,20110335,㈜블루캡,BLUECAP,제작서비스-사운드,20040628
3,20110377,세방현상(주),SEBANG FILM LABORATORY CO.LTD.,제작서비스-현상,20040628
0,20101515,도호쿠신샤,TOHOKUSHINSHA FILM CORPORATION,제작사,20040656
1,20103093,(주)동아수출공사,"Dong-a Export Co., LTD",배급사,20040656
2,20103093,(주)동아수출공사,"Dong-a Export Co., LTD",수입사,20040656
0,20100303,(주)시네마서비스,"Cinema Service Co.,Ltd.",배급사,20040686
1,20100065,대원미디어(주),"Daewon media Co., Ltd.",수입사,20040686
0,20102885,드림웍스 SKG,DreamWorks SKG ,제작사,20040655
1,20104469,파라마운트 픽쳐스,Paramount Pictures,제작사,20040655
2,20100649,UIP코리아,United International Pictures Korea,배급사,20040655
3,20100649,UIP코리아,United International Pictures Korea,수입사,20040655
0,20103118,아르떼,Arte ,제작사,20040690
1,20102771,콜럼비아 픽쳐스 코포레이션,Columbia Pictures Corporation,제작사,20040690
2,20103701,프랑스3시네마,France 3 Cinema,제작사,20040690
3,20103525,젯톤프로덕션,Jet Tone Production ,제작사,20040690
4,20111916,제2 독일 텔레비젼 협회,Zweites Deutsches Fernsehen (ZDF),제작사,20040690
5,20103657,포르티시모 필름,Fortissimo Films,제작사,20040690
6,20158370,(주)디스테이션,,배급사,20040690
7,20101507,이십세기폭스필름코퍼레이션,20th Century Fox Film Corporation,배급사,20040690
8,20139757,(주)엔케이컨텐츠,,수입사,20040690
9,20101507,이십세기폭스필름코퍼레이션,20th Century Fox Film Corporation,수입사,20040690
0,20100078,(주)김기덕 필름,Kim Ki Duk Film,제작사,20040688
1,20100516,씨네클릭 아시아(팬텀),"Cineclick Asia(Fantom co.,Ltd)",제작사,20040688
2,20100202,영화사청어람(주),Chungeorahm Film ,배급사,20040688
3,20100078,(주)김기덕 필름,Kim Ki Duk Film,제공,20040688
4,20100516,씨네클릭 아시아(팬텀),"Cineclick Asia(Fantom co.,Ltd)",해외세일즈사,20040688
0,20100292,(주)아이필름홀딩스,,제작사,20040641
1,20100109,씨제이엔터테인먼트,CJ Entertainment,배급사,20040641
2,20100453,아이러브시네마,"i Love Cinema co., ltd.",배급사,20040641
3,20100109,씨제이엔터테인먼트,CJ Entertainment,해외세일즈사,20040641
4,20110377,세방현상(주),SEBANG FILM LABORATORY CO.LTD.,제작서비스-현상,20040641
0,20100169,씨앤필름(주),"C&Film Co., Ltd.",제작사,20040658
1,20100303,(주)시네마서비스,"Cinema Service Co.,Ltd.",배급사,20040658
2,20100303,(주)시네마서비스,"Cinema Service Co.,Ltd.",제공,20040658
3,20100303,(주)시네마서비스,"Cinema Service Co.,Ltd.",해외세일즈사,20040658
4,20110335,㈜블루캡,BLUECAP,제작서비스-사운드,20040658
5,20110377,세방현상(주),SEBANG FILM LABORATORY CO.LTD.,제작서비스-현상,20040658
6,20110363,서울영상위원회,Seoul Film Commission,제작서비스-로케이션,20040658
0,20102502,캐슬 락 엔터테인먼트,Castle Rock Entertainment,제작사,20040689
