,showTypeGroupNm,showTypeNm,movieCd
0,필름,필름,20123217
1,필름,더빙,20123217
2,2D,디지털 더빙,20123217
0,필름,필름,20124039
1,필름,가치봄,20124039
2,2D,디지털,20124039
3,2D,디지털 영문자막,20124039
4,2D,디지털 가치봄,20124039
5,2D,디지털 중국어자막,20124039
0,필름,필름,20122523
1,필름,더빙,20122523
2,2D,디지털,20122523
3,2D,디지털 더빙,20122523
4,3D,3D 디지털,20122523
5,3D,3D 더빙,20122523
0,필름,필름,20126388
1,필름,더빙,20126388
2,2D,디지털,20126388
3,2D,디지털 더빙,20126388
4,3D,3D 디지털,20126388
5,3D,3D 더빙,20126388
6,4D,4D 더빙,20126388
7,4D,4D,20126388
0,필름,필름,20128386
1,2D,디지털,20128386
2,3D,3D 디지털,20128386
3,4D,4D,20128386
4,IMAX,IMAX 3D,20128386
0,필름,필름,20121622
1,2D,디지털,20121622
2,2D,디지털 한글자막 CC,20121622
3,2D,디지털 더빙,20121622
4,3D,3D 디지털,20121622
5,3D,3D 더빙,20121622
0,필름,필름,20124935
1,2D,디지털,20124935
0,필름,필름,20124024
1,2D,디지털,20124024
2,2D,디지털 4K,20124024
0,필름,필름,20122803
1,필름,더빙,20122803
2,2D,디지털,20122803
3,2D,디지털 더빙,20122803
4,3D,3D 더빙,20122803
5,4D,4D 더빙,20122803
0,필름,필름,20126583
1,2D,디지털,20126583
0,필름,필름,20123333
1,2D,디지털,20123333
2,4D,4D,20123333
0,필름,필름,20129156
1,필름,더빙,20129156
2,2D,디지털,20129156
3,2D,디지털 한글자막 CC,20129156
4,2D,디지털 더빙,20129156
5,3D,3D 디지털,20129156
6,3D,3D 더빙,20129156
0,필름,필름,20121861
1,2D,디지털,20121861
0,필름,필름,20127593
1,필름,영어자막,20127593
2,필름,가치봄,20127593
3,2D,디지털,20127593
4,2D,디지털 영문자막,20127593
5,2D,디지털 일어자막,20127593
6,2D,디지털 가치봄,20127593
7,2D,디지털 중국어자막,20127593
0,필름,필름,20123681
1,필름,더빙,20123681
2,2D,디지털,20123681
3,2D,디지털 더빙,20123681
4,3D,3D 더빙,20123681
5,4D,4D 더빙,20123681
0,필름,필름,20048799
1,필름,더빙,20048799
2,2D,디지털,20048799
3,2D,디지털 더빙,20048799
0,필름,필름,20124083
1,필름,청각장애인용 자막,20124083
2,2D,디지털,20124083
3,2D,디지털 영문자막,20124083
4,2D,디지털 일어자막,20124083
5,2D,디지털 4K,20124083
6,2D,디지털 가치봄,20124083
7,4D,4D,20124083
0,필름,필름,20123221
1,2D,디지털 더빙,20123221
0,필름,필름,20123387
1,2D,디지털,20123387
2,4D,4D,20123387
3,IMAX,IMAX,20123387
0,필름,필름,20125990
1,2D,디지털,20125990
0,필름,필름,20123421
1,필름,더빙,20123421
2,2D,디지털,20123421
3,2D,디지털 더빙,20123421
4,3D,3D 디지털,20123421
5,3D,3D 더빙,20123421
0,필름,필름,20010292
1,2D,디지털 한글자막 CC,20010292
2,3D,3D 디지털,20010292
3,3D,3D 더빙,20010292
0,필름,필름,20126087
1,2D,디지털,20126087
2,2D,디지털 영문자막,20126087
0,필름,필름,20133981
1,2D,디지털,20133981
2,3D,3D 디지털,20133981
0,필름,필름,20123644
1,필름,더빙,20123644
2,2D,디지털 더빙,20123644
0,필름,필름,20123484
1,2D,디지털,20123484
0,필름,필름,20124401
1,2D,디지털,20124401
0,필름,필름,20128747
1,2D,디지털,20128747
0,필름,필름,20133924
1,2D,디지털,20133924
2,2D,디지털 더빙,20133924
3,3D,3D 더빙,20133924
0,필름,필름,20123821
1,2D,디지털,20123821
2,2D,디지털 더빙,20123821
0,필름,필름,20123422
1,2D,디지털,20123422
2,4D,4D,20123422
0,필름,필름,20123641
1,2D,디지털,20123641
2,3D,3D 디지털,20123641
3,IMAX,IMAX 3D,20123641
0,2D,디지털,20120467
0,필름,필름,20122843
1,2D,디지털,20122843
2,3D,3D 디지털,20122843
3,4D,4D,20122843
0,필름,필름,20134042
1,2D,디지털,20134042
2,2D,디지털 더빙,20134042
3,3D,3D 디지털,20134042
4,3D,3D 더빙,20134042
0,필름,필름,20134407
1,필름,청각장애인용 자막,20134407
2,2D,디지털,20134407
3,2D,디지털 영문자막,20134407
4,2D,디지털 가치봄,20134407
0,필름,필름,20122625
1,2D,디지털,20122625
2,3D,3D 디지털,20122625
3,IMAX,IMAX 3D,20122625
0,필름,필름,20129262
1,2D,디지털,20129262
0,필름,필름,20135241
1,2D,디지털,20135241
0,필름,필름,20129368
1,2D,디지털,20129368
0,필름,필름,20134581
1,2D,디지털,20134581
0,필름,필름,20134102
1,필름,더빙,20134102
2,2D,디지털,20134102
3,2D,디지털 더빙,20134102
4,3D,3D 디지털,20134102
5,3D,3D 더빙,20134102
0,필름,필름,20128690
1,2D,디지털,20128690
2,2D,디지털 영문자막,20128690
0,필름,필름,20126306
1,2D,디지털,20126306
0,필름,필름,20122231
1,2D,디지털,20122231
0,필름,필름,20134983
1,2D,디지털,20134983
2,2D,디지털 더빙,20134983
0,필름,필름,20135942
1,필름,더빙,20135942
2,2D,디지털,20135942
3,2D,디지털 더빙,20135942
0,필름,필름,20113972
1,2D,디지털,20113972
2,3D,3D 디지털,20113972
3,4D,4D,20113972
4,IMAX,IMAX 3D,20113972
0,필름,필름,20134701
1,2D,디지털,20134701
0,필름,필름,20120108
1,2D,디지털,20120108
2,2D,디지털 영문자막,20120108
0,필름,필름,20126671
1,2D,디지털,20126671
0,필름,필름,20134869
1,2D,디지털,20134869
0,필름,필름,20135581
1,2D,디지털,20135581
0,필름,필름,20119971
1,2D,디지털,20119971
0,필름,필름,20134181
1,2D,디지털,20134181
2,4D,4D,20134181
3,IMAX,IMAX,20134181
0,필름,필름,20125333
1,필름,영어자막,20125333
2,필름,가치봄,20125333
3,2D,디지털,20125333
4,2D,디지털 영문자막,20125333
5,2D,디지털 4K,20125333
6,2D,디지털 가치봄,20125333
0,필름,필름,20136783
1,2D,디지털,20136783
2,2D,디지털 더빙,20136783
0,필름,필름,19950095
1,2D,디지털,19950095
0,필름,필름,20123201
1,2D,디지털,20123201
0,필름,필름,20136138
1,2D,디지털,20136138
0,필름,필름,20134603
1,2D,디지털,20134603
0,필름,필름,20136662
1,2D,디지털,20136662
0,필름,필름,20121621
1,2D,디지털,20121621
2,3D,3D 디지털,20121621
3,4D,4D,20121621
4,IMAX,IMAX 3D,20121621
0,필름,필름,20136741
1,2D,디지털 더빙,20136741
0,필름,필름,20120381
1,2D,디지털,20120381
2,2D,디지털 더빙,20120381
0,필름,필름,20136921
1,2D,디지털,20136921
2,2D,디지털 더빙,20136921
0,필름,필름,20121549
1,2D,디지털,20121549
0,필름,필름,20030072
1,2D,디지털,20030072
2,2D,디지털 더빙,20030072
3,3D,3D 디지털,20030072
4,3D,3D 더빙,20030072
0,필름,필름,20137422
1,2D,디지털 더빙,20137422
0,필름,필름,20120426
1,2D,디지털,20120426
2,2D,디지털 영문자막,20120426
3,2D,디지털 4K,20120426
4,2D,디지털 가치봄,20120426
0,필름,필름,20135362
1,필름,더빙,20135362
2,2D,디지털,20135362
3,2D,디지털 더빙,20135362
4,3D,3D 디지털,20135362
5,3D,3D 더빙,20135362
6,4D,4D 더빙,20135362
7,4D,4D,20135362
0,필름,필름,20137082
1,2D,디지털,20137082
0,필름,필름,20133881
1,2D,디지털,20133881
0,필름,필름,20122784
1,2D,디지털,20122784
0,필름,필름,20136219
1,2D,디지털,20136219
2,3D,3D 디지털,20136219
0,필름,필름,20128691
1,2D,디지털,20128691
2,2D,디지털 영문자막,20128691
3,2D,디지털 베트남어,20128691
0,필름,필름,20122221
1,2D,디지털,20122221
0,2D,디지털,20135221
1,4D,4D,20135221
2,IMAX,IMAX,20135221
0,필름,필름,20123329
1,2D,디지털,20123329
2,2D,디지털 4K,20123329
3,3D,3D 디지털,20123329
4,4D,4D,20123329
5,IMAX,IMAX 3D,20123329
0,필름,필름,20134562
1,2D,디지털,20134562
0,필름,필름,20137426
1,2D,디지털,20137426
2,2D,디지털 4K,20137426
0,필름,필름,20127597
1,2D,디지털,20127597
0,필름,필름,20126672
1,2D,디지털,20126672
2,2D,디지털 가치봄,20126672
0,필름,필름,20136058
1,2D,디지털,20136058
0,필름,필름,20137963
1,2D,디지털,20137963
0,필름,필름,20138201
1,2D,디지털 더빙,20138201
0,필름,필름,20137961
1,2D,디지털,20137961
2,3D,3D 디지털,20137961
3,4D,4D,20137961
4,IMAX,IMAX 3D,20137961
0,필름,필름,20122122
1,2D,디지털,20122122
2,3D,3D 디지털,20122122
3,4D,4D,20122122
0,필름,필름,20138141
1,2D,디지털,20138141
0,필름,필름,20126253
1,2D,디지털,20126253
2,2D,디지털 더빙,20126253
0,필름,필름,20120103
1,2D,디지털,20120103
0,필름,필름,20138712
1,2D,디지털,20138712
0,필름,필름,20129114
1,2D,디지털,20129114
2,2D,디지털 영문자막,20129114
0,필름,필름,20137815
1,2D,디지털,20137815
0,필름,필름,19930176
1,3D,3D 디지털,19930176
2,IMAX,IMAX 3D,19930176
0,필름,필름,20138884
1,2D,디지털,20138884
0,필름,필름,20122783
1,2D,디지털,20122783
2,2D,디지털 가치봄,20122783
0,필름,필름,20136862
1,2D,디지털,20136862
0,필름,필름,20139263
1,2D,디지털,20139263
2,2D,디지털 더빙,20139263
0,필름,필름,20136961
1,2D,디지털,20136961
2,3D,3D 디지털,20136961
3,4D,4D,20136961
4,IMAX,IMAX 3D,20136961
0,필름,필름,20139723
1,2D,디지털,20139723
0,필름,필름,20138982
1,2D,디지털,20138982
0,필름,필름,20136962
1,2D,디지털,20136962
0,필름,필름,20124082
1,2D,디지털,20124082
2,2D,디지털 영문자막,20124082
3,3D,3D 영어자막,20124082
4,3D,3D 디지털,20124082
5,4D,4D,20124082
0,필름,필름,20137549
1,2D,디지털,20137549
2,2D,디지털 더빙,20137549
3,3D,3D 디지털,20137549
4,3D,3D 더빙,20137549
5,4D,4D 더빙,20137549
6,4D,4D,20137549
0,필름,필름,20139141
1,필름,더빙,20139141
2,2D,디지털,20139141
3,2D,디지털 더빙,20139141
0,필름,필름,20137121
1,2D,디지털,20137121
2,3D,3D 디지털,20137121
3,4D,4D,20137121
0,필름,필름,20136052
1,2D,디지털,20136052
0,필름,필름,20139383
1,2D,디지털,20139383
2,2D,디지털 더빙,20139383
0,필름,필름,20139826
1,2D,디지털,20139826
0,필름,필름,20126674
1,2D,디지털,20126674
2,2D,디지털 영문자막,20126674
3,2D,디지털 가치봄,20126674
0,필름,필름,20136761
1,2D,디지털,20136761
2,2D,디지털 더빙,20136761
3,3D,3D 디지털,20136761
4,3D,3D 더빙,20136761
0,필름,필름,20138202
1,2D,디지털,20138202
2,2D,디지털 더빙,20138202
3,3D,3D 디지털,20138202
4,3D,3D 더빙,20138202
5,4D,4D 더빙,20138202
6,4D,4D,20138202
0,필름,필름,20058720
1,2D,디지털,20058720
2,2D,디지털 더빙,20058720
0,필름,필름,20124937
1,2D,디지털,20124937
2,2D,디지털 영문자막,20124937
0,필름,필름,20136049
1,필름,가치봄,20136049
2,2D,디지털,20136049
3,2D,디지털 가치봄,20136049
0,필름,필름,20130569
1,2D,디지털,20130569
2,2D,디지털 더빙,20130569
3,3D,3D 디지털,20130569
4,3D,3D 더빙,20130569
0,필름,필름,20139083
1,2D,디지털,20139083
2,2D,디지털 더빙,20139083
0,필름,필름,20138881
1,2D,디지털,20138881
0,필름,필름,20138421
1,2D,디지털,20138421
2,3D,3D 디지털,20138421
3,4D,4D,20138421
0,필름,필름,20139072
1,2D,디지털,20139072
0,필름,필름,20130821
1,2D,디지털,20130821
0,필름,필름,20137811
1,2D,디지털,20137811
2,2D,디지털 4K,20137811
3,IMAX,IMAX,20137811
0,필름,필름,20139265
1,2D,디지털,20139265
0,필름,필름,20122089
1,2D,디지털,20122089
2,2D,디지털 더빙,20122089
3,3D,3D 디지털,20122089
4,3D,3D 더빙,20122089
5,4D,4D 더빙,20122089
6,4D,4D,20122089
7,IMAX,IMAX,20122089
8,IMAX,IMAX 3D 더빙,20122089
0,필름,필름,20131681
1,2D,디지털,20131681
2,2D,디지털 더빙,20131681
0,필름,필름,20124086
1,2D,디지털,20124086
2,2D,디지털 가치봄,20124086
0,필름,필름,20132082
1,필름,더빙,20132082
2,2D,디지털,20132082
3,2D,디지털 더빙,20132082
0,필름,필름,20139461
1,2D,디지털,20139461
0,필름,필름,20126091
1,2D,디지털,20126091
2,2D,디지털 영문자막,20126091
3,2D,디지털 한글자막 CC,20126091
4,2D,디지털 가치봄,20126091
0,필름,필름,20129588
1,2D,디지털,20129588
0,필름,필름,20135001
1,2D,디지털,20135001
2,2D,디지털 더빙,20135001
3,3D,3D 디지털,20135001
4,3D,3D 더빙,20135001
0,필름,필름,20137562
1,2D,디지털,20137562
2,3D,3D 디지털,20137562
3,4D,4D,20137562
0,필름,필름,20137041
1,2D,디지털,20137041
0,필름,필름,20131381
1,2D,디지털,20131381
0,필름,필름,20131001
1,2D,디지털,20131001
2,2D,디지털 더빙,20131001
0,필름,필름,20131630
1,2D,디지털,20131630
0,필름,필름,20131541
1,2D,디지털,20131541
0,필름,필름,20122466
1,2D,디지털,20122466
0,필름,필름,20134582
1,2D,디지털,20134582
2,2D,디지털 중국어자막,20134582
0,필름,필름,20123381
1,2D,디지털,20123381
2,2D,디지털 영문자막,20123381
3,2D,디지털 가치봄,20123381
0,필름,필름,20130783
1,2D,디지털,20130783
0,필름,필름,20132261
1,2D,디지털,20132261
2,2D,디지털 더빙,20132261
0,필름,필름,20128079
1,2D,디지털,20128079
2,2D,디지털 더빙,20128079
0,필름,필름,20123383
1,2D,디지털,20123383
2,4D,4D,20123383
0,필름,필름,20132120
1,2D,디지털,20132120
2,4D,4D,20132120
0,필름,필름,20132601
1,2D,디지털,20132601
2,2D,디지털 더빙,20132601
3,3D,3D 더빙,20132601
0,필름,필름,20139221
1,2D,디지털,20139221
2,3D,3D 디지털,20139221
3,4D,4D,20139221
4,IMAX,IMAX 3D,20139221
0,필름,필름,20122785
1,2D,디지털,20122785
0,필름,필름,20123384
1,2D,디지털,20123384
0,필름,필름,20132821
1,2D,디지털,20132821
0,필름,필름,20129606
1,2D,디지털,20129606
2,2D,디지털 영문자막,20129606
3,2D,디지털 가치봄,20129606
0,필름,필름,20120428
1,2D,디지털,20120428
0,필름,필름,20134124
1,2D,디지털,20134124
0,필름,필름,20138355
1,2D,디지털,20138355
2,2D,디지털 4K,20138355
3,3D,3D 디지털,20138355
4,4D,4D,20138355
5,IMAX,IMAX 3D,20138355
0,필름,필름,20138223
1,2D,디지털,20138223
0,필름,필름,20122786
1,2D,디지털,20122786
0,필름,필름,20134144
1,2D,디지털,20134144
2,2D,디지털 더빙,20134144
0,필름,필름,20127595
1,2D,디지털,20127595
0,필름,필름,20139601
1,2D,디지털,20139601
0,필름,필름,20133760
1,2D,디지털,20133760
0,필름,필름,20134073
1,2D,디지털,20134073
0,필름,필름,20137044
1,2D,디지털,20137044
0,필름,필름,20134801
1,2D,디지털,20134801
0,2D,디지털,20133152
0,필름,필름,20131245
1,2D,디지털,20131245
0,필름,필름,20138544
1,2D,디지털,20138544
2,2D,디지털 4K,20138544
3,4D,4D,20138544
4,IMAX,IMAX,20138544
5,IMAX,IMAX 3D,20138544
0,필름,필름,20136061
1,2D,디지털,20136061
0,필름,필름,20133701
1,2D,디지털,20133701
2,2D,디지털 더빙,20133701
3,3D,3D 디지털,20133701
4,3D,3D 더빙,20133701
5,4D,4D 더빙,20133701
6,4D,4D,20133701
0,필름,필름,20131263
1,2D,디지털,20131263
2,2D,디지털 영문자막,20131263
0,필름,필름,20124402
1,2D,디지털,20124402
2,2D,디지털 영문자막,20124402
3,2D,디지털 가치봄,20124402
0,필름,필름,20110881
1,2D,디지털,20110881
0,필름,필름,20132824
1,2D,디지털,20132824
0,필름,필름,20134268
1,2D,디지털,20134268
0,필름,필름,20135428
1,2D,디지털,20135428
0,필름,필름,20135657
1,2D,디지털,20135657
0,필름,필름,20135370
1,2D,디지털,20135370
0,필름,필름,20135367
1,2D,디지털,20135367
0,필름,필름,20134267
1,2D,디지털,20134267
2,3D,3D HFR,20134267
3,3D,3D 디지털,20134267
4,4D,4D,20134267
5,IMAX,IMAX 3D,20134267
6,IMAX,IMAX HFR 3D,20134267
0,필름,필름,20134123
1,필름,가치봄,20134123
2,2D,디지털,20134123
0,필름,필름,20134803
1,필름,가치봄,20134803
2,2D,디지털,20134803
3,2D,디지털 가치봄,20134803
0,필름,필름,20139981
1,2D,디지털,20139981
0,2D,디지털,20134984
1,2D,디지털 더빙,20134984
2,3D,3D 디지털,20134984
3,3D,3D 더빙,20134984
0,필름,필름,20136308
1,2D,디지털,20136308
2,2D,디지털 더빙,20136308
3,3D,3D 디지털,20136308
4,3D,3D 더빙,20136308
5,4D,4D 더빙,20136308
0,필름,필름,20135427
1,2D,디지털 더빙,20135427
2,3D,3D 더빙,20135427
0,필름,필름,20133704
1,2D,디지털,20133704
2,2D,디지털 가치봄,20133704
0,필름,필름,20124938
1,필름,가치봄,20124938
2,2D,디지털,20124938
3,2D,디지털 가치봄,20124938
4,4D,4D,20124938
0,필름,필름,20134206
1,2D,디지털 더빙,20134206
2,3D,3D 더빙,20134206
0,필름,필름,20131246
1,2D,디지털,20131246
2,4D,4D,20131246
3,IMAX,IMAX,20131246
0,필름,필름,20134046
1,2D,디지털,20134046
0,필름,필름,20135369
1,필름,더빙,20135369
2,2D,디지털 더빙,20135369
3,3D,3D 더빙,20135369
0,필름,필름,20134533
1,2D,디지털,20134533
2,2D,디지털 더빙,20134533
3,3D,3D 디지털,20134533
4,3D,3D 더빙,20134533
5,4D,4D 더빙,20134533
6,4D,4D,20134533
0,필름,필름,20138224
1,2D,디지털,20138224
0,필름,필름,20136812
1,2D,디지털,20136812
0,필름,필름,20134592
1,2D,디지털,20134592
2,2D,디지털 더빙,20134592
0,필름,필름,20136803
1,필름,더빙,20136803
2,2D,디지털,20136803
3,2D,디지털 더빙,20136803
4,3D,3D 디지털,20136803
5,3D,3D 더빙,20136803
6,4D,4D 더빙,20136803
7,4D,4D,20136803
0,필름,필름,20136337
1,2D,디지털,20136337
2,IMAX,IMAX,20136337
0,필름,필름,20136894
1,2D,디지털,20136894
0,필름,필름,20131102
1,필름,영어자막,20131102
2,2D,디지털,20131102
3,2D,디지털 가치봄,20131102
4,2D,디지털 중국어자막,20131102
5,4D,4D 더빙,20131102
0,필름,필름,20139881
1,2D,디지털,20139881
0,필름,필름,20137043
1,2D,디지털,20137043
0,필름,필름,20136860
1,필름,더빙,20136860
2,2D,디지털 더빙,20136860
0,필름,필름,20126090
1,2D,디지털,20126090
0,필름,필름,20136800
1,필름,더빙,20136800
2,2D,디지털,20136800
3,2D,디지털 더빙,20136800
4,3D,3D 디지털,20136800
5,3D,3D 더빙,20136800
6,4D,4D 더빙,20136800
7,4D,4D,20136800
0,필름,필름,20147250
1,2D,디지털,20147250
0,필름,필름,20133585
1,2D,디지털,20133585
0,필름,필름,20147161
1,필름,더빙,20147161
2,2D,디지털,20147161
3,2D,디지털 더빙,20147161
0,필름,필름,20147096
1,2D,디지털,20147096
0,필름,필름,20122787
1,2D,디지털,20122787
0,필름,필름,20136445
1,필름,더빙,20136445
2,2D,디지털,20136445
3,2D,디지털 더빙,20136445
4,3D,3D 디지털,20136445
5,3D,3D 더빙,20136445
0,필름,필름,20134587
1,2D,디지털,20134587
2,4D,4D,20134587
3,IMAX,IMAX,20134587
0,필름,필름,20130561
1,2D,디지털,20130561
0,필름,필름,20136043
1,2D,디지털,20136043
0,필름,필름,20068659
1,2D,디지털 더빙,20068659
0,필름,필름,20147372
1,필름,더빙,20147372
2,2D,디지털,20147372
3,2D,디지털 더빙,20147372
4,3D,3D 더빙,20147372
0,필름,필름,20134028
1,2D,디지털,20134028
2,3D,3D 디지털,20134028
3,4D,4D,20134028
0,필름,필름,20139401
1,2D,디지털,20139401
2,2D,디지털 영문자막,20139401
0,필름,필름,20136887
1,2D,디지털,20136887
0,필름,필름,20147299
1,2D,디지털,20147299
2,4D,4D,20147299
0,필름,필름,20136866
1,2D,디지털,20136866
0,필름,필름,20147430
1,2D,디지털,20147430
0,필름,필름,20147247
1,2D,디지털,20147247
2,3D,3D 디지털,20147247
3,IMAX,IMAX 3D,20147247
0,필름,필름,20133603
1,2D,디지털,20133603
0,필름,필름,20147625
1,2D,디지털,20147625
0,필름,필름,20138226
1,2D,디지털,20138226
2,2D,디지털 가치봄,20138226
0,필름,필름,20136060
1,2D,디지털,20136060
0,필름,필름,20147693
1,2D,디지털,20147693
0,필름,필름,20147695
1,2D,디지털,20147695
0,필름,필름,20133602
1,2D,디지털,20133602
2,4D,4D,20133602
3,IMAX,IMAX,20133602
0,필름,필름,20147727
1,2D,디지털,20147727
0,필름,필름,20147848
1,2D,디지털 더빙,20147848
0,필름,필름,20147649
1,2D,디지털,20147649
0,필름,필름,20147790
1,2D,디지털,20147790
2,3D,3D 디지털,20147790
3,4D,4D,20147790
4,IMAX,IMAX,20147790
5,IMAX,IMAX 3D,20147790
0,필름,필름,20136736
1,필름,더빙,20136736
2,2D,디지털,20136736
3,2D,디지털 더빙,20136736
0,필름,필름,20148168
1,필름,더빙,20148168
2,2D,디지털,20148168
3,2D,디지털 더빙,20148168
4,3D,3D 더빙,20148168
0,필름,필름,20147612
1,2D,디지털,20147612
0,필름,필름,20147953
1,2D,디지털,20147953
0,필름,필름,20147971
1,필름,더빙,20147971
2,2D,디지털 더빙,20147971
0,필름,필름,20147678
1,2D,디지털,20147678
0,필름,필름,20124047
1,2D,디지털,20124047
0,필름,필름,20147968
1,2D,디지털,20147968
0,필름,필름,20129787
1,2D,디지털,20129787
2,2D,디지털 영문자막,20129787
3,2D,디지털 가치봄,20129787
0,필름,필름,20147609
1,2D,디지털,20147609
2,3D,3D 디지털,20147609
0,필름,필름,20134585
1,2D,디지털,20134585
0,필름,필름,20147694
1,2D,디지털,20147694
2,2D,디지털 더빙,20147694
3,3D,3D 디지털,20147694
0,필름,필름,20147283
1,2D,디지털,20147283
2,IMAX,IMAX,20147283
0,필름,필름,20148232
1,2D,디지털,20148232
2,3D,3D 디지털,20148232
3,4D,4D,20148232
0,필름,필름,20134122
1,2D,디지털,20134122
2,2D,디지털 영문자막,20134122
0,필름,필름,20147948
1,2D,디지털,20147948
0,필름,필름,20135661
1,2D,디지털,20135661
2,3D,3D 디지털,20135661
3,4D,4D,20135661
4,IMAX,IMAX,20135661
5,IMAX,IMAX 3D,20135661
0,필름,필름,20133601
1,필름,더빙,20133601
2,2D,디지털,20133601
3,2D,디지털 더빙,20133601
4,3D,3D 디지털,20133601
5,3D,3D 더빙,20133601
6,4D,4D 더빙,20133601
7,4D,4D,20133601
0,필름,필름,20136805
1,2D,디지털,20136805
0,필름,필름,20139183
1,2D,디지털,20139183
2,2D,디지털 영문자막,20139183
3,2D,디지털 가치봄,20139183
4,4D,4D,20139183
0,필름,필름,20139164
1,2D,디지털,20139164
0,필름,필름,20138962
1,필름,더빙,20138962
2,2D,디지털,20138962
3,2D,디지털 더빙,20138962
4,3D,3D 디지털,20138962
5,3D,3D 더빙,20138962
6,4D,4D 더빙,20138962
7,4D,4D,20138962
0,필름,필름,20148277
1,2D,디지털,20148277
2,2D,디지털 더빙,20148277
0,필름,필름,20147880
1,2D,디지털,20147880
0,필름,필름,20147683
1,2D,디지털,20147683
0,필름,필름,20133322
1,2D,디지털,20133322
2,2D,디지털 가치봄,20133322
0,필름,필름,20147874
1,2D,디지털,20147874
2,3D,3D 디지털,20147874
3,IMAX,IMAX 3D,20147874
0,필름,필름,20130522
1,2D,디지털,20130522
0,필름,필름,20147669
1,2D,디지털,20147669
2,3D,3D 디지털,20147669
3,4D,4D,20147669
0,필름,필름,20134586
1,2D,디지털,20134586
0,필름,필름,20148748
1,2D,디지털,20148748
0,필름,필름,20148129
1,2D,디지털,20148129
0,필름,필름,20130442
1,2D,디지털,20130442
0,필름,필름,20148383
1,2D,디지털,20148383
2,3D,3D 디지털,20148383
3,4D,4D,20148383
0,필름,필름,20148686
1,2D,디지털,20148686
0,필름,필름,20148648
1,2D,디지털,20148648
2,2D,디지털 더빙,20148648
0,필름,필름,20148807
1,2D,디지털,20148807
2,3D,3D 디지털,20148807
3,4D,4D,20148807
4,IMAX,IMAX 3D,20148807
0,필름,필름,20132482
1,2D,디지털,20132482
2,2D,디지털 영문자막,20132482
3,2D,디지털 가치봄,20132482
0,필름,필름,20136062
1,2D,디지털,20136062
0,필름,필름,20148347
1,필름,더빙,20148347
2,2D,디지털,20148347
3,2D,디지털 더빙,20148347
0,필름,필름,20134591
1,2D,디지털,20134591
0,필름,필름,20133641
1,2D,디지털,20133641
0,필름,필름,20148834
1,2D,디지털,20148834
0,필름,필름,20148795
1,2D,디지털,20148795
0,필름,필름,20148728
1,2D,디지털,20148728
0,필름,필름,20148877
1,2D,디지털,20148877
0,필름,필름,20148994
1,2D,디지털,20148994
0,필름,필름,20122021
1,2D,디지털,20122021
2,3D,3D 디지털,20122021
3,4D,4D,20122021
4,IMAX,IMAX 3D,20122021
0,필름,필름,20149307
1,2D,디지털 더빙,20149307
0,필름,필름,20139201
1,2D,디지털,20139201
2,2D,디지털 가치봄,20139201
0,필름,필름,20147931
1,2D,디지털,20147931
0,필름,필름,20149271
1,2D,디지털,20149271
0,필름,필름,20148973
1,2D,디지털,20148973
2,3D,3D 디지털,20148973
3,4D,4D,20148973
0,필름,필름,20148745
1,2D,디지털,20148745
0,필름,필름,20149288
1,2D,디지털,20149288
0,필름,필름,20149494
1,2D,디지털,20149494
2,2D,디지털 더빙,20149494
0,필름,필름,20149394
1,2D,디지털,20149394
0,필름,필름,20149511
1,2D,디지털,20149511
0,필름,필름,20149462
1,2D,디지털 더빙,20149462
0,필름,필름,20136926
1,2D,디지털,20136926
0,필름,필름,20123501
1,2D,디지털,20123501
2,2D,디지털 가치봄,20123501
3,4D,4D,20123501
0,필름,필름,20131248
1,2D,디지털,20131248
2,2D,디지털 더빙,20131248
3,3D,3D 디지털,20131248
4,3D,3D 더빙,20131248
5,4D,4D 더빙,20131248
6,4D,4D,20131248
7,IMAX,IMAX 3D,20131248
8,IMAX,IMAX 3D 더빙,20131248
0,필름,필름,20148830
1,2D,디지털,20148830
0,필름,필름,20129370
1,2D,디지털,20129370
2,2D,디지털 영문자막,20129370
3,2D,디지털 가치봄,20129370
4,4D,4D,20129370
0,필름,필름,20149317
1,2D,디지털,20149317
2,3D,3D 디지털,20149317
3,4D,4D,20149317
4,IMAX,IMAX 3D,20149317
0,필름,필름,20149758
1,2D,디지털,20149758
2,2D,디지털 더빙,20149758
3,3D,3D 디지털,20149758
4,3D,3D 더빙,20149758
5,4D,4D 더빙,20149758
6,4D,4D,20149758
0,필름,필름,20136064
1,필름,일어자막,20136064
2,2D,디지털,20136064
3,2D,디지털 영문자막,20136064
4,2D,디지털 베트남어,20136064
5,4D,4D,20136064
0,필름,필름,20149459
1,2D,디지털,20149459
0,필름,필름,20149567
1,2D,디지털,20149567
2,2D,디지털 더빙,20149567
0,필름,필름,20149568
1,2D,디지털,20149568
2,3D,3D 디지털,20149568
3,IMAX,IMAX 3D,20149568
0,필름,필름,20138501
1,2D,디지털,20138501
2,2D,디지털 더빙,20138501
0,필름,필름,20134082
1,2D,디지털,20134082
2,2D,디지털 영문자막,20134082
0,필름,필름,20149978
1,2D,디지털,20149978
2,2D,디지털 더빙,20149978
3,3D,3D 디지털,20149978
4,3D,3D 더빙,20149978
5,4D,4D 더빙,20149978
6,4D,4D,20149978
0,필름,필름,20149846
1,2D,디지털,20149846
0,필름,필름,20149629
1,2D,디지털,20149629
0,필름,필름,20041524
1,2D,디지털 더빙,20041524
0,필름,필름,20149818
